record_id,country_code,country_name,region,income_level,date,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,pollution_index,multi_disease_burden,healthcare_gap,air_quality_level
456,20,21,3,0,2023-09-24,37.09,-95.71,331,-5.12,0.17,60.8,0,0,0,62.6,91.0,69.4,29.0,0.6,19.8,0.0,79.9,74638.0,65.6,95.9,5696.6,118.8,1.4868585732165205,Moderate
457,20,21,3,0,2023-10-01,37.09,-95.71,331,-3.63,0.4,35.2,0,0,0,30.0,46.0,43.4,32.7,7.6,12.2,0.0,85.9,74744.0,77.9,96.7,1380.0,95.89999999999999,1.116414435389988,Good
458,20,21,3,0,2023-10-08,37.09,-95.71,331,-5.32,0.1,53.5,0,0,0,27.2,43.0,54.3,23.9,6.0,17.2,0.0,85.1,74744.0,63.9,100.0,1169.6,101.39999999999999,1.191539365452409,Good
459,20,21,3,0,2023-10-15,37.09,-95.71,331,-2.91,0.02,0.0,0,1,1,108.8,183.0,81.2,35.7,6.2,13.3,0.0,82.4,74744.0,71.9,88.1,19910.399999999998,136.4,1.6553398058252426,Unhealthy
460,20,21,3,0,2023-10-22,37.09,-95.71,331,-8.33,-0.72,0.0,0,0,0,52.5,73.0,60.2,20.9,11.9,27.8,0.0,82.9,74744.0,77.9,97.7,3832.5,120.8,1.4571773220747888,Moderate
461,20,21,3,0,2023-10-29,37.09,-95.71,331,-4.28,-0.15,74.2,0,0,0,48.3,65.0,51.4,24.8,0.1,18.6,0.0,86.1,74744.0,68.7,100.0,3139.5,94.9,1.1022067363530779,Moderate
462,20,21,3,0,2023-11-05,37.09,-95.71,331,-3.71,0.13,103.5,0,0,0,52.3,74.0,51.4,32.6,7.5,15.3,0.0,75.0,74849.0,68.2,98.8,3870.2,106.8,1.424,Moderate
463,20,21,3,0,2023-11-12,37.09,-95.71,331,-3.5,0.66,31.2,0,0,0,55.1,71.0,70.1,32.2,2.2,25.2,0.0,84.1,74849.0,67.0,100.0,3912.1,129.7,1.5422116527942924,Moderate
464,20,21,3,0,2023-11-19,37.09,-95.71,331,-1.08,-0.67,83.7,0,0,0,29.0,38.0,85.1,28.2,3.8,7.5,0.0,81.5,74849.0,63.3,94.7,1102.0,124.6,1.5288343558282207,Good
465,20,21,3,0,2023-11-26,37.09,-95.71,331,1.22,0.56,52.6,0,0,0,57.2,77.0,68.6,33.2,7.9,23.3,0.0,82.2,74849.0,68.2,100.0,4404.400000000001,133.0,1.6180048661800486,Moderate
466,20,21,3,0,2023-12-03,37.09,-95.71,331,-2.95,-0.02,64.0,0,0,0,70.0,102.0,58.9,30.2,5.3,19.4,0.0,80.6,74955.0,75.1,96.8,7140.0,113.79999999999998,1.411910669975186,Unhealthy for Sensitive Groups
467,20,21,3,0,2023-12-10,37.09,-95.71,331,-1.98,0.53,109.3,0,0,0,30.3,42.0,73.7,35.2,6.3,12.5,0.0,81.5,74955.0,65.4,94.1,1272.6000000000001,127.7,1.5668711656441718,Good
468,20,21,3,0,2023-12-17,37.09,-95.71,331,-0.15,0.07,27.2,0,0,0,62.2,85.0,62.5,31.8,5.4,22.4,0.7,79.3,74955.0,66.5,100.0,5287.0,122.1,1.5397225725094577,Moderate
469,20,21,3,0,2023-12-24,37.09,-95.71,331,6.11,-0.21,95.9,0,0,0,13.6,18.0,69.5,24.8,11.6,18.5,11.6,78.2,74955.0,72.0,100.0,244.79999999999998,124.39999999999999,1.5907928388746801,Good
470,20,21,3,0,2023-12-31,37.09,-95.71,331,1.98,0.78,69.7,0,0,0,49.5,51.0,59.5,39.5,1.2,22.1,0.0,81.0,74955.0,68.8,98.3,2524.5,122.30000000000001,1.5098765432098766,Moderate
471,20,21,3,0,2024-01-07,37.09,-95.71,331,3.09,0.65,71.8,0,0,0,90.8,141.0,71.5,38.1,6.9,10.2,0.0,88.8,75061.0,69.4,91.8,12802.8,126.7,1.4268018018018018,Unhealthy for Sensitive Groups
472,20,21,3,0,2024-01-14,37.09,-95.71,331,6.48,0.18,79.3,0,0,0,29.2,14.0,41.4,40.4,9.7,15.6,12.0,78.2,75061.0,72.5,100.0,408.8,107.1,1.3695652173913042,Good
473,20,21,3,0,2024-01-21,37.09,-95.71,331,2.14,0.77,34.8,0,0,0,49.3,68.0,60.2,35.4,3.0,20.5,0.0,82.6,75061.0,80.5,92.8,3352.3999999999996,119.1,1.4418886198547216,Moderate
474,20,21,3,0,2024-01-28,37.09,-95.71,331,7.5,0.05,58.4,0,0,0,79.7,125.0,61.3,32.5,10.1,18.3,9.5,87.7,75061.0,77.8,94.9,9962.5,122.19999999999999,1.3933865450399086,Unhealthy for Sensitive Groups
475,20,21,3,0,2024-02-04,37.09,-95.71,331,9.41,-0.28,82.6,0,0,0,30.4,59.0,44.8,30.3,2.6,16.7,15.8,82.2,75167.0,72.6,100.0,1793.6,94.39999999999999,1.1484184914841848,Moderate
476,20,21,3,0,2024-02-11,37.09,-95.71,331,8.84,-0.04,111.9,0,0,0,38.7,66.0,55.1,28.0,7.9,25.3,14.6,84.1,75167.0,69.3,98.6,2554.2000000000003,116.3,1.3828775267538644,Moderate
477,20,21,3,0,2024-02-18,37.09,-95.71,331,9.36,-0.64,127.1,0,0,0,13.1,40.0,49.3,23.7,0.0,11.1,6.5,78.5,75167.0,70.7,98.1,524.0,84.1,1.0713375796178344,Good
478,20,21,3,0,2024-02-25,37.09,-95.71,331,8.94,0.44,128.7,0,0,0,58.2,66.0,57.7,28.3,3.7,15.5,12.6,81.5,75167.0,73.7,100.0,3841.2000000000003,105.2,1.29079754601227,Moderate
479,20,21,3,0,2024-03-03,37.09,-95.71,331,6.73,-0.34,99.8,0,0,0,8.9,30.0,40.9,31.4,0.0,21.8,7.3,80.8,75273.0,77.6,94.1,267.0,94.1,1.1646039603960396,Good
480,20,21,3,0,2024-03-10,37.09,-95.71,331,9.66,0.11,107.0,0,0,0,51.9,68.0,65.9,29.0,5.4,6.6,4.7,79.8,75273.0,73.1,100.0,3529.2,106.9,1.3395989974937343,Moderate
481,20,21,3,0,2024-03-17,37.09,-95.71,331,10.2,0.33,139.6,0,0,0,0.0,4.0,40.0,24.5,5.4,25.5,13.8,88.0,75273.0,65.7,100.0,0.0,95.4,1.0840909090909092,Good
482,20,21,3,0,2024-03-24,37.09,-95.71,331,11.73,0.45,156.4,0,0,0,0.0,14.0,39.0,35.6,7.4,19.4,11.6,84.3,75273.0,78.9,97.7,0.0,101.4,1.202846975088968,Good
483,20,21,3,0,2024-03-31,37.09,-95.71,331,11.03,0.29,137.0,0,0,0,15.2,4.0,68.8,39.2,7.6,14.7,15.0,87.6,75273.0,70.7,96.2,60.8,130.29999999999998,1.4874429223744292,Good
484,20,21,3,0,2024-04-07,37.09,-95.71,331,11.17,-1.17,129.9,0,0,0,56.4,59.0,64.9,30.0,6.5,18.6,14.6,80.5,75379.0,71.0,100.0,3327.6,120.0,1.4906832298136645,Moderate
485,20,21,3,0,2024-04-14,37.09,-95.71,331,11.45,0.73,112.2,2,0,2,39.3,45.0,72.7,34.0,1.9,19.9,20.0,82.7,75379.0,60.2,98.9,1768.4999999999998,128.5,1.5538089480048367,Good
487,20,21,3,0,2024-04-28,37.09,-95.71,331,12.47,0.43,158.1,0,0,0,19.9,15.0,45.1,35.0,6.5,12.0,20.6,84.7,75379.0,72.5,99.6,298.5,98.6,1.164108618654073,Good
490,20,21,3,0,2024-05-19,37.09,-95.71,331,2.93,0.43,76.9,0,0,0,33.4,60.0,64.5,32.1,7.9,10.0,1.4,84.6,75485.0,66.0,100.0,2004.0,114.5,1.3534278959810875,Moderate
491,20,21,3,0,2024-05-26,37.09,-95.71,331,8.97,1.01,136.7,1,0,1,28.7,45.0,67.7,25.4,10.6,18.8,12.3,79.2,75485.0,64.9,89.1,1291.5,122.49999999999999,1.5467171717171715,Good
492,20,21,3,0,2024-06-02,37.09,-95.71,331,6.42,0.95,111.2,0,0,0,43.6,48.0,54.8,31.0,2.9,16.7,6.0,82.9,75591.0,68.3,96.4,2092.8,105.4,1.2714113389626056,Good
493,20,21,3,0,2024-06-09,37.09,-95.71,331,5.2,-0.61,95.5,0,0,0,38.0,33.0,55.5,29.9,1.6,12.3,3.3,84.5,75591.0,73.1,100.0,1254.0,99.3,1.1751479289940827,Good
494,20,21,3,0,2024-06-16,37.09,-95.71,331,7.08,0.36,69.3,0,0,0,62.4,92.0,72.5,27.1,6.4,17.9,9.8,83.9,75591.0,69.6,98.4,5740.8,123.9,1.4767580452920144,Moderate
495,20,21,3,0,2024-06-23,37.09,-95.71,331,3.15,-0.6,28.9,0,1,1,58.8,77.0,58.4,20.7,4.4,20.4,4.3,83.6,75591.0,68.2,81.4,4527.599999999999,103.9,1.2428229665071773,Moderate
496,20,21,3,0,2024-06-30,37.09,-95.71,331,3.25,0.66,103.7,0,0,0,40.0,47.0,55.5,30.5,4.1,19.8,4.6,82.9,75591.0,69.7,99.8,1880.0,109.89999999999999,1.3256936067551264,Good
497,20,21,3,0,2024-07-07,37.09,-95.71,331,1.01,-0.27,22.9,0,0,0,38.0,69.0,63.2,24.3,3.2,25.1,1.2,82.2,75696.0,64.4,100.0,2622.0,115.80000000000001,1.4087591240875914,Moderate
498,20,21,3,0,2024-07-14,37.09,-95.71,331,2.69,0.11,106.4,0,0,0,9.7,11.0,65.1,18.6,4.9,16.5,3.3,83.2,75696.0,75.3,100.0,106.69999999999999,105.1,1.2632211538461537,Good
499,20,21,3,0,2024-07-21,37.09,-95.71,331,0.25,0.02,72.5,0,0,0,82.0,111.0,70.6,29.7,8.0,19.6,0.0,79.3,75696.0,75.2,100.0,9102.0,127.9,1.612862547288777,Unhealthy for Sensitive Groups
500,20,21,3,0,2024-07-28,37.09,-95.71,331,2.61,0.9,63.7,0,0,0,12.7,4.0,56.4,31.0,0.0,10.6,0.0,83.9,75696.0,71.0,100.0,50.8,98.0,1.168057210965435,Good
501,20,21,3,0,2024-08-04,37.09,-95.71,331,-2.3,0.38,66.3,0,0,0,65.2,97.0,79.9,36.0,5.2,17.9,0.0,78.0,75802.0,66.4,92.2,6324.400000000001,139.0,1.7820512820512822,Moderate
502,20,21,3,0,2024-08-11,37.09,-95.71,331,-3.89,0.52,41.1,0,0,0,56.9,78.0,62.2,27.5,4.7,17.6,0.0,78.0,75802.0,71.4,98.8,4438.2,112.0,1.435897435897436,Moderate
503,20,21,3,0,2024-08-18,37.09,-95.71,331,-0.85,0.15,52.7,0,0,0,89.5,148.0,81.3,30.7,5.0,19.7,0.0,83.4,75802.0,78.6,100.0,13246.0,136.7,1.6390887290167864,Unhealthy for Sensitive Groups
504,20,21,3,0,2024-08-25,37.09,-95.71,331,-7.9,-0.28,101.7,0,0,0,57.6,93.0,65.6,22.6,10.0,14.4,0.0,85.5,75802.0,63.5,98.7,5356.8,112.6,1.3169590643274853,Moderate
505,20,21,3,0,2024-09-01,37.09,-95.71,331,-4.6,0.01,45.1,0,0,0,17.6,4.0,62.4,27.9,7.1,24.1,0.0,84.1,75908.0,61.9,96.3,70.4,121.5,1.4447086801426874,Good
506,20,21,3,0,2024-09-08,37.09,-95.71,331,-3.4,1.32,15.5,0,0,0,49.8,93.0,55.5,32.1,0.0,26.9,0.0,84.6,75908.0,69.4,95.2,4631.4,114.5,1.3534278959810875,Moderate
507,20,21,3,0,2024-09-15,37.09,-95.71,331,-5.55,-0.46,54.5,0,0,0,13.3,7.0,32.9,20.6,5.5,8.7,0.0,88.5,75908.0,70.0,97.0,93.10000000000001,67.7,0.7649717514124295,Good
508,20,21,3,0,2024-09-22,37.09,-95.71,331,-1.32,-0.24,57.1,0,0,0,67.3,92.0,55.2,28.7,4.5,16.3,0.0,82.8,75908.0,66.2,94.0,6191.599999999999,104.7,1.2644927536231885,Moderate
509,20,21,3,0,2024-09-29,37.09,-95.71,331,-4.29,-0.39,67.8,0,0,0,2.2,5.0,48.1,24.9,3.3,27.9,0.0,82.8,75908.0,82.2,100.0,11.0,104.19999999999999,1.258454106280193,Good
510,20,21,3,0,2024-10-06,37.09,-95.71,331,-4.06,1.46,10.4,0,0,0,45.1,82.0,55.6,32.9,10.1,18.7,0.0,84.4,76014.0,70.0,100.0,3698.2000000000003,117.3,1.3898104265402842,Moderate
511,20,21,3,0,2024-10-13,37.09,-95.71,331,-2.9,-0.43,69.5,0,0,0,41.6,64.0,74.6,31.4,6.1,8.6,0.0,85.5,76014.0,66.1,100.0,2662.4,120.69999999999999,1.4116959064327483,Moderate
512,20,21,3,0,2024-10-20,37.09,-95.71,331,-5.18,-0.14,89.1,0,0,0,27.1,23.0,49.8,26.5,2.4,22.7,0.0,83.1,76014.0,65.6,99.5,623.3000000000001,101.4,1.2202166064981952,Good
513,20,21,3,0,2024-10-27,37.09,-95.71,331,-0.81,0.97,0.0,0,1,1,12.3,34.0,89.0,28.6,6.3,15.0,0.0,82.4,76014.0,63.4,79.1,418.20000000000005,138.89999999999998,1.685679611650485,Good
514,20,21,3,0,2024-11-03,37.09,-95.71,331,-6.65,0.67,48.4,0,0,0,60.9,84.0,64.6,34.8,1.5,16.7,0.0,86.5,76120.0,65.5,89.2,5115.599999999999,117.6,1.3595375722543352,Moderate
515,20,21,3,0,2024-11-10,37.09,-95.71,331,-4.5,0.78,81.7,0,0,0,11.5,1.0,79.1,42.7,4.9,19.8,0.0,76.4,76120.0,72.2,96.2,11.5,146.5,1.9175392670157068,Good
516,20,21,3,0,2024-11-17,37.09,-95.71,331,-5.09,0.21,19.1,0,0,0,95.9,142.0,77.4,22.6,4.1,24.3,0.0,81.6,76120.0,68.4,100.0,13617.800000000001,128.4,1.573529411764706,Unhealthy for Sensitive Groups
517,20,21,3,0,2024-11-24,37.09,-95.71,331,0.88,-0.44,77.1,0,0,0,85.7,144.0,57.0,24.6,4.3,23.6,0.0,80.0,76120.0,64.9,91.7,12340.800000000001,109.5,1.36875,Unhealthy for Sensitive Groups
518,20,21,3,0,2024-12-01,37.09,-95.71,331,-3.39,1.0,41.4,0,0,0,69.0,104.0,70.7,32.0,7.3,19.3,0.0,84.3,76226.0,67.0,97.6,7176.0,129.3,1.533807829181495,Unhealthy for Sensitive Groups
519,20,21,3,0,2024-12-08,37.09,-95.71,331,0.45,0.26,42.6,0,0,0,100.1,143.0,79.7,30.4,10.9,17.0,0.0,82.8,76226.0,70.6,96.3,14314.3,138.0,1.6666666666666667,Unhealthy for Sensitive Groups
520,20,21,3,0,2024-12-15,37.09,-95.71,331,5.65,0.35,77.7,0,0,0,26.5,65.0,77.3,36.0,7.0,17.3,7.8,78.0,76226.0,65.8,94.1,1722.5,137.6,1.764102564102564,Moderate
521,20,21,3,0,2024-12-22,37.09,-95.71,331,2.67,-0.49,59.5,0,0,0,46.6,85.0,58.2,33.1,7.8,13.1,5.5,81.7,76226.0,68.6,97.3,3961.0,112.2,1.3733170134638923,Moderate
522,20,21,3,0,2024-12-29,37.09,-95.71,331,2.8,-0.01,54.1,0,0,0,30.4,48.0,57.5,32.6,5.2,18.9,3.1,86.5,76226.0,77.1,100.0,1459.1999999999998,114.19999999999999,1.3202312138728323,Good
523,20,21,3,0,2025-01-05,37.09,-95.71,331,5.38,1.24,96.6,0,0,0,48.8,107.0,37.4,35.2,8.8,23.4,18.1,81.5,76332.0,70.5,97.6,5221.599999999999,104.79999999999998,1.285889570552147,Unhealthy for Sensitive Groups
524,20,21,3,0,2025-01-12,37.09,-95.71,331,5.22,1.01,137.2,0,0,0,31.2,51.0,53.2,32.5,8.1,26.5,1.5,85.1,76332.0,71.2,98.5,1591.2,120.3,1.4136310223266746,Moderate
525,20,21,3,0,2025-01-19,37.09,-95.71,331,4.74,-0.76,123.0,0,0,0,27.8,39.0,62.7,28.0,6.4,10.4,6.8,85.8,76332.0,60.5,100.0,1084.2,107.50000000000001,1.252913752913753,Good
526,20,21,3,0,2025-01-26,37.09,-95.71,331,3.67,0.37,129.0,0,0,0,23.0,45.0,29.0,37.3,5.1,17.2,6.8,87.3,76332.0,78.6,100.0,1035.0,88.6,1.0148911798396334,Good
527,20,21,3,0,2025-02-02,37.09,-95.71,331,4.15,0.54,97.6,0,0,0,20.8,2.0,62.4,37.1,9.0,24.4,0.0,81.7,76437.0,76.5,100.0,41.6,132.9,1.6266829865361077,Good
529,20,21,3,0,2025-02-16,37.09,-95.71,331,5.82,0.8,129.2,0,0,0,0.0,41.0,49.4,29.6,0.8,17.4,5.5,84.4,76437.0,70.5,98.3,0.0,97.19999999999999,1.1516587677725116,Good
530,20,21,3,0,2025-02-23,37.09,-95.71,331,8.58,-0.76,107.6,0,0,0,65.9,69.0,51.1,21.6,2.3,25.5,10.8,83.4,76437.0,76.2,96.9,4547.1,100.5,1.2050359712230214,Moderate
531,20,21,3,0,2025-03-02,37.09,-95.71,331,10.84,0.55,100.8,0,0,0,30.4,38.0,58.7,39.5,0.0,18.6,19.3,82.3,76543.0,71.0,100.0,1155.2,116.80000000000001,1.4191980558930744,Good
535,20,21,3,0,2025-03-30,37.09,-95.71,331,9.81,0.52,126.0,0,0,0,37.3,25.0,82.4,31.2,0.0,19.3,14.3,84.7,76543.0,69.6,100.0,932.4999999999999,132.9,1.5690672963400236,Good
537,20,21,3,0,2025-04-13,37.09,-95.71,331,8.03,1.06,171.4,0,0,0,27.9,17.0,41.8,45.4,11.2,12.9,10.5,87.4,76649.0,63.6,99.7,474.29999999999995,111.3,1.2734553775743707,Good
539,20,21,3,0,2025-04-27,37.09,-95.71,331,8.94,-0.14,124.9,0,0,0,69.5,75.0,56.1,31.0,2.8,23.8,17.2,82.2,76649.0,73.6,100.0,5212.5,113.69999999999999,1.3832116788321167,Moderate
542,20,21,3,0,2025-05-18,37.09,-95.71,331,11.0,0.75,139.9,1,0,1,31.5,60.0,47.6,34.1,4.5,18.2,17.9,80.3,76755.0,73.0,100.0,1890.0,104.4,1.3001245330012454,Moderate
543,20,21,3,0,2025-05-25,37.09,-95.71,331,5.47,-0.18,118.9,0,0,0,21.3,30.0,45.7,39.0,5.2,24.3,7.9,80.3,76755.0,69.8,99.3,639.0,114.2,1.4221668742216689,Good
544,20,21,3,0,2025-06-01,37.09,-95.71,331,6.07,-0.29,66.5,0,0,0,98.9,152.0,94.3,24.6,1.2,13.6,4.5,80.2,76861.0,70.2,99.0,15032.800000000001,133.70000000000002,1.6670822942643393,Unhealthy
545,20,21,3,0,2025-06-08,37.09,-95.71,331,6.28,0.3,116.8,0,0,0,73.4,105.0,84.2,31.8,0.4,27.4,18.4,81.7,76861.0,73.1,100.0,7707.000000000001,143.8,1.7600979192166464,Unhealthy for Sensitive Groups
546,20,21,3,0,2025-06-15,37.09,-95.71,331,4.27,0.82,90.7,0,0,0,83.7,126.0,71.0,31.1,2.8,21.1,0.0,79.6,76861.0,65.9,100.0,10546.2,126.0,1.5829145728643217,Unhealthy for Sensitive Groups
547,20,21,3,0,2025-06-22,37.09,-95.71,331,5.98,-0.82,130.0,0,0,0,2.2,10.0,57.5,27.2,7.7,12.1,5.0,84.3,76861.0,66.9,94.2,22.0,104.5,1.239620403321471,Good
548,20,21,3,0,2025-06-29,37.09,-95.71,331,5.19,0.04,127.4,0,0,0,14.9,45.0,60.1,24.1,10.9,16.3,10.9,85.2,76861.0,70.7,100.0,670.5,111.4,1.307511737089202,Good
549,20,21,3,0,2025-07-06,37.09,-95.71,331,4.03,0.04,92.9,0,0,0,52.8,82.0,63.8,31.3,10.9,17.0,8.6,92.3,76967.0,66.9,95.3,4329.599999999999,123.0,1.3326110509209101,Moderate
550,20,21,3,0,2025-07-13,37.09,-95.71,331,2.46,0.5,90.0,0,0,0,77.2,122.0,81.3,27.2,8.0,17.3,2.8,75.8,76967.0,61.4,100.0,9418.4,133.8,1.7651715039577838,Unhealthy for Sensitive Groups
551,20,21,3,0,2025-07-20,37.09,-95.71,331,-0.1,-0.64,86.5,0,0,0,44.4,55.0,77.7,22.3,0.0,21.1,0.0,78.2,76967.0,65.7,97.2,2442.0,121.1,1.5485933503836316,Moderate
552,20,21,3,0,2025-07-27,37.09,-95.71,331,-1.43,-0.49,67.9,0,0,0,15.7,24.0,66.3,31.5,4.8,13.6,0.0,77.3,76967.0,66.5,100.0,376.79999999999995,116.19999999999999,1.503234152652005,Good
553,20,21,3,0,2025-08-03,37.09,-95.71,331,0.33,0.23,125.0,0,0,0,67.6,110.0,69.1,27.5,7.8,17.4,1.0,84.3,77073.0,72.0,100.0,7435.999999999999,121.79999999999998,1.4448398576512453,Unhealthy for Sensitive Groups
554,20,21,3,0,2025-08-10,37.09,-95.71,331,-3.91,-0.3,23.1,0,0,0,32.6,60.0,53.6,21.8,3.2,18.3,0.0,79.9,77073.0,64.2,100.0,1956.0,96.9,1.2127659574468086,Moderate
555,20,21,3,0,2025-08-17,37.09,-95.71,331,-3.43,0.03,38.7,0,0,0,67.8,116.0,67.3,24.0,8.8,18.0,0.0,88.2,77073.0,58.8,100.0,7864.799999999999,118.1,1.3390022675736961,Unhealthy for Sensitive Groups
556,20,21,3,0,2025-08-24,37.09,-95.71,331,-4.12,0.1,57.0,0,0,0,34.6,47.0,57.0,27.4,8.7,20.8,0.0,80.2,77073.0,74.0,98.4,1626.2,113.9,1.4201995012468829,Good
557,20,21,3,0,2025-08-31,37.09,-95.71,331,-5.15,0.21,13.7,0,0,0,44.8,61.0,31.3,33.9,4.7,18.9,0.0,81.9,77073.0,72.0,100.0,2732.7999999999997,88.80000000000001,1.0842490842490844,Moderate
558,20,21,3,0,2025-09-07,37.09,-95.71,331,-3.08,-0.22,41.0,0,0,0,13.5,32.0,55.7,22.8,2.6,18.8,0.0,78.4,77179.0,77.4,99.1,432.0,99.89999999999999,1.2742346938775508,Good
559,20,21,3,0,2025-09-14,37.09,-95.71,331,-4.23,1.11,0.0,0,0,0,36.1,57.0,65.4,35.2,2.6,23.6,0.0,86.3,77179.0,62.6,89.5,2057.7000000000003,126.80000000000001,1.469293163383546,Moderate
560,20,21,3,0,2025-09-21,37.09,-95.71,331,-3.69,0.26,27.4,0,0,0,22.4,14.0,36.2,29.4,4.9,15.9,0.0,82.6,77179.0,76.6,100.0,313.59999999999997,86.4,1.0460048426150121,Good
561,20,21,3,0,2025-09-28,37.09,-95.71,331,-2.66,0.37,46.3,0,0,0,39.1,25.0,68.1,37.6,0.4,18.5,0.0,82.1,77179.0,68.2,100.0,977.5,124.6,1.517661388550548,Good
562,20,21,3,0,2025-10-05,37.09,-95.71,331,-6.07,0.84,12.1,0,0,0,66.7,74.0,66.4,28.1,8.5,15.6,0.0,86.9,77284.0,70.1,96.5,4935.8,118.6,1.3647871116225545,Moderate
563,20,21,3,0,2025-10-12,37.09,-95.71,331,-6.36,-0.48,0.0,0,0,0,59.2,85.0,67.2,24.5,6.5,19.1,0.0,78.1,77284.0,73.2,100.0,5032.0,117.30000000000001,1.5019206145966713,Moderate
564,20,21,3,0,2025-10-19,37.09,-95.71,331,-4.71,0.66,73.7,0,0,0,54.5,78.0,70.6,37.3,5.3,19.6,0.0,80.5,77284.0,63.3,98.9,4251.0,132.79999999999998,1.6496894409937886,Moderate
1693,3,3,5,2,2015-01-04,-14.23,-51.92,213,15.79,0.06,72.8,0,0,0,62.0,108.0,79.1,32.8,5.7,26.1,0.0,64.9,13318.0,71.1,94.5,6696.0,143.7,2.2141756548536207,Unhealthy for Sensitive Groups
1694,3,3,5,2,2015-01-11,-14.23,-51.92,213,17.79,0.22,70.3,0,0,0,74.2,118.0,73.8,27.6,7.4,23.2,0.0,65.9,13318.0,69.7,97.4,8755.6,132.0,2.0030349013657056,Unhealthy for Sensitive Groups
1695,3,3,5,2,2015-01-18,-14.23,-51.92,213,19.88,0.05,123.0,0,0,0,66.4,111.0,64.0,24.9,3.4,31.9,8.2,63.5,13318.0,80.6,93.7,7370.400000000001,124.20000000000002,1.9559055118110238,Unhealthy for Sensitive Groups
1696,3,3,5,2,2015-01-25,-14.23,-51.92,213,19.65,-0.04,73.5,0,0,0,16.6,32.0,65.5,42.0,3.7,20.4,2.5,61.6,13318.0,75.6,98.4,531.2,131.6,2.1363636363636362,Good
1697,3,3,5,2,2015-02-01,-14.23,-51.92,213,18.85,0.48,112.4,0,0,0,56.5,71.0,48.2,28.0,7.1,32.7,2.6,60.1,13340.0,81.4,98.4,4011.5,116.0,1.9301164725457571,Moderate
1698,3,3,5,2,2015-02-08,-14.23,-51.92,213,21.87,0.44,32.1,1,0,1,63.5,94.0,69.3,32.5,17.1,18.7,16.7,61.7,13340.0,70.1,91.5,5969.0,137.6,2.2301458670988654,Moderate
1715,3,3,5,2,2015-06-07,-14.23,-51.92,213,18.86,0.16,57.0,0,0,0,30.7,61.0,61.1,41.3,5.8,15.9,0.0,60.9,13428.0,75.0,89.1,1872.7,124.10000000000001,2.037766830870279,Moderate
1716,3,3,5,2,2015-06-14,-14.23,-51.92,213,17.82,0.51,80.8,0,0,0,22.8,52.0,67.3,40.9,9.1,27.4,0.0,69.8,13428.0,73.3,100.0,1185.6000000000001,144.7,2.0730659025787963,Moderate
1717,3,3,5,2,2015-06-21,-14.23,-51.92,213,18.25,-0.24,60.7,0,0,0,72.4,99.0,72.8,24.4,4.5,24.3,4.9,63.9,13428.0,73.7,87.4,7167.6,125.99999999999999,1.9718309859154928,Moderate
1718,3,3,5,2,2015-06-28,-14.23,-51.92,213,16.01,-0.48,59.9,0,0,0,25.7,44.0,61.7,32.0,6.0,22.9,0.0,64.1,13428.0,73.4,83.7,1130.8,122.6,1.9126365054602186,Good
1719,3,3,5,2,2015-07-05,-14.23,-51.92,213,16.63,0.91,44.2,0,0,0,22.5,0.0,42.8,33.8,2.8,18.4,0.4,64.4,13450.0,72.9,94.3,0.0,97.79999999999998,1.5186335403726705,
1720,3,3,5,2,2015-07-12,-14.23,-51.92,213,15.84,-0.9,76.7,0,0,0,42.8,64.0,57.0,24.4,6.2,30.2,0.0,60.5,13450.0,72.9,100.0,2739.2,117.80000000000001,1.9471074380165292,Moderate
1721,3,3,5,2,2015-07-19,-14.23,-51.92,213,13.74,0.15,128.4,0,0,0,88.7,114.0,73.6,31.7,6.7,23.1,0.0,58.2,13450.0,65.0,86.6,10111.800000000001,135.1,2.3213058419243984,Unhealthy for Sensitive Groups
1722,3,3,5,2,2015-07-26,-14.23,-51.92,213,10.07,0.59,84.9,0,0,0,56.8,82.0,66.6,31.6,0.2,25.4,0.0,65.3,13450.0,64.2,88.5,4657.599999999999,123.79999999999998,1.895865237366003,Moderate
1723,3,3,5,2,2015-08-02,-14.23,-51.92,213,13.03,0.38,101.8,0,0,0,13.2,19.0,44.0,27.3,3.7,29.3,0.0,65.5,13473.0,69.6,83.5,250.79999999999998,104.3,1.5923664122137404,Good
1724,3,3,5,2,2015-08-09,-14.23,-51.92,213,12.29,-0.45,80.3,0,0,0,20.1,43.0,58.4,20.4,3.9,22.9,0.0,63.6,13473.0,75.2,100.0,864.3000000000001,105.6,1.660377358490566,Good
1725,3,3,5,2,2015-08-16,-14.23,-51.92,213,11.95,0.82,21.2,0,0,0,40.6,47.0,49.5,27.7,5.2,20.2,0.0,57.5,13473.0,78.4,93.6,1908.2,102.60000000000001,1.7843478260869567,Good
1726,3,3,5,2,2015-08-23,-14.23,-51.92,213,9.71,0.61,46.0,0,0,0,89.0,140.0,58.3,33.6,5.9,27.5,0.0,66.3,13473.0,74.5,96.5,12460.0,125.30000000000001,1.8898944193061842,Unhealthy for Sensitive Groups
